,Date,Company,Title,Location,Description,Level,Type,Function,Industry,Link
63,2023-05-01,Britannia Hotels Ltd,Food & Beverage Assistant,"Your, Papua, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
64,2023-05-19,Kalbe Nutritionals (PT Sanghiang Perkasa),IT Product Specialist,"Jakarta, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
65,2023-04-27,"PT BFI Finance Indonesia, Tbk",Agency Relation Motorcycle - Denpasar 2023,"Denpasar, Bali, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
66,2023-04-20,PT. Rekayasa Engineering,Mechanical Engineering,"Jakarta, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
67,2023-05-27,PT. Siseda Pepade,HR Administrasi,"Duri Utara, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
68,2023-05-24,PT Kaldu Sari Nabati Indonesia,Cost Control Staff,"Bandung, East Java, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
69,2023-04-23,Ionic,Admin Gudang,"Jakarta, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
70,2023-05-17,PT Smartfren Telecom Tbk,Executive Personal Assistant,"Jakarta, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
71,2023-05-06,PT. Wira Internasional Teknologi,General Affair,Jakarta Metropolitan Area,,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
72,2023-05-14,SICEPAT EKSPRES INDONESIA,Intern Admin Procurement,"Jakarta, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
73,2023-04-17,Agung Logistics,Collection Staff,"Jakarta, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
74,2023-05-19,Divulga Vagas,Abastecedor,"Natal, North Sumatra, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
75,2023-04-15,"PT BFI Finance Indonesia, Tbk",Management Trainee - Asset Management,Greater Yogyakarta,,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
76,2023-05-05,Astra Credit Companies (ACC),Area Litigation DKI II,"Jakarta, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
77,2023-05-20,PT. Borneo Alumindo Prima,Sopir Operasional,"Jakarta, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
78,2023-05-16,Pan Era Group,Social Media Staff,"Jakarta, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
79,2023-05-27,PT. Global Bintang Timur Ekspress (J&T Express Jakarta),General Affair Staff,Jakarta Metropolitan Area,,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
80,2023-05-24,PT Kaldu Sari Nabati Indonesia,Production Foreman,"Majalengka, West Java, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
81,2023-04-20,PT. Rekayasa Engineering,HSE Supervisor,"Jakarta, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
82,2023-05-24,PT Surya Bumi Permata,Administrative Staff,"Jakarta, Jakarta, Indonesia",,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
83,2023-04-20,Rukita,Procurement Staff,Jakarta Metropolitan Area,,,,,,https://id.linkedin.com/jobs/view/risk-management-staff-at-asuransi-astra-3616714403?refId=ch4MA9UTCd2UY7%2FrUoDjKw%3D%3D&trackingId=iW6VnwgPX1IXHV6RgtxwSw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
